date,rwa_tvl,defi_tvl,rwa_ratio_pct
2025-12-26,14573148199,114408427410,12.7378
2025-12-27,14579757354,114460010950,12.7379
2025-12-28,14592650178,115078401584,12.6806
2025-12-29,14558431800,115522025380,12.6023
2025-12-30,14541653208,113645563617,12.7956
2025-12-31,14557933092,113483561293,12.8282
2026-01-01,14518129210,114529224688,12.6764
2026-01-02,14547982219,116994427255,12.4348
2026-01-03,14595724233,119276104301,12.2369
2026-01-04,14441415945,120655966744,11.9691
2026-01-05,14513294480,121444381880,11.9506
2026-01-06,14561947727,123953844878,11.7479
2026-01-07,14588443756,124685137877,11.7002
2026-01-08,14692702363,121463337479,12.0964
2026-01-09,14676994580,119652594626,12.2663
2026-01-10,14728838549,118786374929,12.3994
2026-01-11,14742665611,119828406466,12.3031
2026-01-12,14768458633,120639030734,12.2419
2026-01-13,14871923201,119235102079,12.4728
2026-01-14,14983992283,125893294468,11.9021
2026-01-15,15027660290,127708859844,11.7671
2026-01-16,15272136441,126766943131,12.0474
2026-01-17,15285728425,126915769346,12.044
2026-01-18,15316829844,127850798003,11.9802
2026-01-19,15352761141,125167092411,12.2658
2026-01-20,15355206620,124636254785,12.32
2026-01-21,15626086285,117643997701,13.2825
2026-01-22,15937595627,118808329714,13.4145
2026-01-23,16371255127,118165121638,13.8546
2026-01-24,16500036705,118029615868,13.9796
2026-01-25,16550268690,118641824959,13.9498
2026-01-26,16511615151,114897897807,14.3707
2026-01-27,16431882919,117739329631,13.9562
2026-01-28,16778447940,119716497481,14.0152
2026-01-29,17251214037,119894793422,14.3886
2026-01-30,17320053825,114799275816,15.0873
2026-01-31,14880372046,112693009470,13.2043
2026-02-01,15763307277,106360955138,14.8206
2026-02-02,15726801453,102614804345,15.3261
2026-02-03,15755046304,103947471436,15.1567
2026-02-04,16627483047,102331392985,16.2487
2026-02-05,17906399908,99652723759,17.9688
2026-02-06,17539147744,89537406546,19.5886
2026-02-07,17917230719,95624853458,18.737
2026-02-08,18021739770,96951807801,18.5883
2026-02-09,18071015571,97623943109,18.5108
2026-02-10,18051825977,97346514882,18.5439
2026-02-11,18489298486,95550125565,19.3504
2026-02-12,18496263461,94308425997,19.6125
2026-02-13,18315535162,93897357827,19.5059
2026-02-14,18478593431,96096623075,19.2292
2026-02-15,18498355225,96847029680,19.1006
2026-02-16,18484054753,94908355128,19.4757
2026-02-17,18574296541,95178773346,19.5152
2026-02-18,18481655222,94838908250,19.4874
2026-02-19,18636610071,92177364722,20.2182
2026-02-20,18656375910,92448212649,20.1804
2026-02-21,18828527908,92476751306,20.3603
2026-02-22,18849509494,92783216773,20.3156
2026-02-23,18882784122,91901423298,20.5468
2026-02-24,18955218709,89013655828,21.2947
2026-02-25,18909843373,88753743155,21.306
2026-02-26,19044202948,93446260564,20.3798
2026-02-27,19078785140,92885526417,20.5401
2026-02-28,19316796176,90840697377,21.2645
2026-03-01,19405919633,91537677638,21.1999
2026-03-02,19432284724,90612398234,21.4455
2026-03-03,19555529055,92989328343,21.0299
2026-03-04,19568812311,91594321736,21.3647
2026-03-05,19578360703,95688619130,20.4605
2026-03-06,19514063352,95187369958,20.5007
2026-03-07,19694419177,92787732075,21.2252
2026-03-08,19693132267,92784420992,21.2246
2026-03-09,19522134108,92142667322,21.1869
2026-03-10,19758287330,94087132829,21.0
2026-03-11,19893932203,94268426527,21.1035
2026-03-12,19655065658,93775904291,20.9596
2026-03-13,19857024998,95177720911,20.8631
2026-03-14,20008777977,94756297717,21.116
2026-03-15,20003543523,95465983381,20.9536
2026-03-16,19939242118,97254890992,20.502
2026-03-17,19956338905,99957781986,19.9648
2026-03-18,20198777694,99482864055,20.3038
2026-03-19,20151065836,96130909940,20.9621
2026-03-20,20174292314,94331406101,21.3866
2026-03-21,20090836227,95713351159,20.9906
2026-03-22,20083312479,94846161446,21.1746
2026-03-23,19965844938,92459275083,21.5942
2026-03-24,19993378701,94891046268,21.0698
2026-03-25,20236591944,95125643734,21.2735
2026-03-26,20434985268,95927961451,21.3024
2026-03-27,20558918718,93303318692,22.0345
2026-03-28,20603784026,91654737253,22.4798
2026-03-29,20589263050,91916188934,22.4
2026-03-30,20499663942,91940188716,22.2967
2026-03-31,21009509001,92014095369,22.8329
2026-04-01,21528944710,94245541753,22.8435
2026-04-02,21822517272,93480358597,23.3445
2026-04-03,22153430703,91851221895,24.1188
2026-04-04,21991566639,91455480540,24.0462
2026-04-05,21965632330,91941048449,23.891
2026-04-06,21891648106,93323648176,23.4578
2026-04-07,22032272643,91576154536,24.059
2026-04-08,22884665463,94897729522,24.1151
2026-04-09,22912162921,94052476888,24.361
2026-04-10,23019182677,94690297339,24.31
2026-04-11,23067931238,95913721984,24.0507
2026-04-12,23070440682,96700737321,23.8576
2026-04-13,22982929670,94226997729,24.391
2026-04-14,23251047829,98210811121,23.6746
2026-04-15,23379127978,97674928892,23.9356
2026-04-16,23581034240,98083481154,24.0418
2026-04-17,23779945002,98215322171,24.2121
2026-04-18,23935998493,99457079958,24.0667
2026-04-19,23861392341,92856529179,25.6971
2026-04-20,23769327247,86053973838,27.6214
2026-04-21,23944353310,85519636161,27.9987
2026-04-22,23825920068,85033599260,28.0194
2026-04-23,23768251049,85825284345,27.6938
2026-04-24,23312462136,84452926275,27.6041
2026-04-25,23244672978,83514911525,27.833
2026-04-26,23246006961,84003993571,27.6725
2026-04-27,23215438148,85196902292,27.2492
2026-04-28,23399974699,83675949125,27.965
2026-04-29,23024794700,83243510743,27.6596
2026-04-30,22884079704,83246188631,27.4896
2026-05-01,22874692396,83783512561,27.3021
2026-05-02,23021901605,84344469065,27.2951
2026-05-03,23003258925,84774265702,27.1347
2026-05-04,20096789131,85048198445,23.6299
2026-05-05,22887794781,85122571311,26.888
2026-05-06,23061697918,85749001782,26.8944
2026-05-07,23307379740,85738301677,27.1843
2026-05-08,23317971937,85022642176,27.4256
2026-05-09,23398579393,85310605603,27.4275
2026-05-10,23412087889,85548502671,27.367
2026-05-11,20408774162,86645354294,23.5544
2026-05-12,23896282712,86289711255,27.6931
2026-05-13,23382474969,86065587216,27.1682
2026-05-14,23499478557,85399317063,27.5172
2026-05-15,23480736009,86374772075,27.1847
2026-05-16,23780848854,84934257095,27.9991
2026-05-17,23768389810,84091340299,28.265
2026-05-18,23730067492,83176705712,28.5297
2026-05-19,23727234213,82889312271,28.6252
2026-05-20,23538395069,82174151430,28.6445
2026-05-21,23505566699,83106153443,28.2838
